1140,215
1160,214
1180,215
1200,215
1220,215
1240,215
1260,143
1280,215
1300,141
1320,143
1340,140
1360,141
1380,141
1400,140
1420,139
1440,139
1460,140
1480,142
1500,140
1520,141
1540,139
1560,140
1580,140
1600,139
1620,140
1640,141
1660,140
1680,139
1700,140
1720,140
1740,140
1760,141
1780,142
1800,141
1820,141
1840,142
1860,142
