1140,98
1160,98
1180,98
1200,98
1220,98
1240,99
1260,102
1280,98
1300,99
1320,100
1340,99
1360,98
1380,100
1400,100
1420,100
1440,102
1460,99
1480,99
1500,100
1520,102
1540,101
1560,450
1580,450
1600,102
1620,450
1640,450
1660,450
1680,450
1700,450
1720,450
1740,450
1760,450
1780,450
1800,354
1820,354
1840,353
1860,353
