1140,182
1160,182
1180,181
1200,181
1220,181
1240,181
1260,100
1280,98
1300,97
1320,96
1340,98
1360,96
1380,97
1400,97
1420,97
1440,95
1460,96
1480,95
1500,95
1520,97
1540,96
1560,96
1580,96
1600,96
1620,95
1640,96
1660,97
1680,96
1700,97
1720,95
1740,96
1760,97
1780,96
1800,96
1820,98
1840,99
1860,97
